factura,fecha,vendedor,producto_id,cantidad_vendida,precio_unitario,costo_asociado_simulado
FAC-6493,2026-05-13,Vendedor_C,PROD003,1,20.4,14.08
FAC-6494,2026-05-13,Vendedor_B,PROD009,4,10.03,7.44
FAC-6495,2026-05-13,Vendedor_B,PROD003,1,19.47,14.08
FAC-6496,2026-05-13,Vendedor_B,PROD018,1,34.1,24.35
FAC-6497,2026-05-13,Vendedor_B,PROD019,4,36.14,26.79
FAC-6498,2026-05-13,Vendedor_A,PROD021,13,66.38,47.24
FAC-6499,2026-05-13,Vendedor_A,PROD021,14,64.25,47.24
FAC-6500,2026-05-13,Vendedor_A,PROD018,4,32.99,24.35
FAC-6501,2026-05-13,Vendedor_B,PROD005,4,38.89,29.16
FAC-6502,2026-05-13,Vendedor_A,PROD023,5,95.23,67.85
FAC-6503,2026-05-13,Vendedor_C,PROD001,3,19.6,15.83
FAC-6504,2026-05-13,Vendedor_B,PROD009,2,9.88,7.44
FAC-6505,2026-05-13,Vendedor_C,PROD001,4,14.25,15.83
FAC-6506,2026-05-13,Vendedor_A,PROD011,4,15.95,11.99
FAC-6507,2026-05-13,Vendedor_C,PROD004,2,18.77,13.33
FAC-6508,2026-05-13,Vendedor_C,PROD023,13,95.16,67.85
FAC-6509,2026-05-13,Vendedor_B,PROD009,5,10.47,7.44
FAC-6510,2026-05-13,Vendedor_A,PROD001,5,19.6,15.83
FAC-6511,2026-05-13,Vendedor_B,PROD005,4,40.31,29.16
FAC-6512,2026-05-13,Vendedor_A,PROD002,2,18.2,21.06
FAC-6513,2026-05-13,Vendedor_B,PROD021,23,62.63,47.24
FAC-6514,2026-05-13,Vendedor_A,PROD022,4,67.76,50.84
FAC-6515,2026-05-13,Vendedor_A,PROD009,2,10.44,7.44
FAC-6516,2026-05-13,Vendedor_C,PROD007,4,25.9,33.52
FAC-6517,2026-05-13,Vendedor_B,PROD001,3,19.6,15.83
FAC-6518,2026-05-13,Vendedor_C,PROD002,3,18.2,21.06
FAC-6519,2026-05-13,Vendedor_C,PROD004,3,17.42,13.33
FAC-6520,2026-05-13,Vendedor_B,PROD004,1,17.41,13.33
FAC-6521,2026-05-13,Vendedor_C,PROD024,11,73.69,53.82
FAC-6522,2026-05-13,Vendedor_B,PROD007,3,25.9,33.52
FAC-6523,2026-05-14,Vendedor_C,PROD019,4,37.04,26.79
FAC-6524,2026-05-14,Vendedor_A,PROD019,1,36.24,26.79
FAC-6525,2026-05-14,Vendedor_B,PROD002,2,18.2,21.06
FAC-6526,2026-05-14,Vendedor_A,PROD005,2,40.0,29.16
FAC-6527,2026-05-14,Vendedor_A,PROD017,4,40.27,29.86
FAC-6528,2026-05-14,Vendedor_A,PROD012,22,7.96,5.61
FAC-6529,2026-05-14,Vendedor_B,PROD012,4,7.56,5.61
FAC-6530,2026-05-14,Vendedor_A,PROD005,5,39.03,29.16
FAC-6531,2026-05-14,Vendedor_C,PROD017,4,42.12,29.86
FAC-6532,2026-05-14,Vendedor_A,PROD002,1,18.2,21.06
FAC-6533,2026-05-14,Vendedor_B,PROD025,18,124.27,87.71
FAC-6534,2026-05-14,Vendedor_A,PROD006,3,29.7,21.76
FAC-6535,2026-05-14,Vendedor_A,PROD023,23,90.32,67.85
FAC-6536,2026-05-14,Vendedor_C,PROD013,18,6.7,4.77
FAC-6537,2026-05-14,Vendedor_A,PROD011,5,17.26,11.99
FAC-6538,2026-05-14,Vendedor_B,PROD014,23,7.09,5.27
FAC-6539,2026-05-14,Vendedor_A,PROD003,3,19.23,14.08
FAC-6540,2026-05-14,Vendedor_A,PROD013,4,6.44,4.77
FAC-6541,2026-05-14,Vendedor_C,PROD006,5,30.4,21.76
FAC-6542,2026-05-14,Vendedor_A,PROD025,6,115.71,87.71
FAC-6543,2026-05-14,Vendedor_C,PROD020,14,68.6,55.14
FAC-6544,2026-05-14,Vendedor_C,PROD025,15,116.25,87.71
FAC-6545,2026-05-14,Vendedor_B,PROD025,11,114.8,87.71
FAC-6546,2026-05-14,Vendedor_A,PROD010,3,8.74,6.62
FAC-6547,2026-05-14,Vendedor_A,PROD015,2,6.94,4.82
FAC-6548,2026-05-14,Vendedor_A,PROD015,21,6.64,4.82
FAC-6549,2026-05-14,Vendedor_B,PROD025,22,115.33,87.71
FAC-6550,2026-05-14,Vendedor_B,PROD022,20,67.65,50.84
FAC-6551,2026-05-14,Vendedor_A,PROD005,1,40.09,29.16
FAC-6552,2026-05-14,Vendedor_B,PROD021,17,65.21,47.24
FAC-6553,2026-05-14,Vendedor_A,PROD022,21,70.69,50.84
FAC-6554,2026-05-14,Vendedor_C,PROD020,15,68.6,55.14
FAC-6555,2026-05-14,Vendedor_B,PROD008,1,12.93,9.11
FAC-6556,2026-05-14,Vendedor_B,PROD012,4,8.01,5.61
FAC-6557,2026-05-14,Vendedor_A,PROD013,17,6.8,4.77
FAC-6558,2026-05-14,Vendedor_B,PROD020,5,68.6,55.14
FAC-6559,2026-05-14,Vendedor_A,PROD017,4,42.89,29.86
FAC-6560,2026-05-14,Vendedor_B,PROD006,2,28.98,21.76
FAC-6561,2026-05-14,Vendedor_C,PROD022,13,70.79,50.84
FAC-6562,2026-05-14,Vendedor_C,PROD015,22,6.92,4.82
FAC-6563,2026-05-14,Vendedor_A,PROD020,10,68.6,55.14
FAC-6564,2026-05-14,Vendedor_B,PROD021,21,68.08,47.24
FAC-6565,2026-05-15,Vendedor_A,PROD021,2,66.65,47.24
FAC-6566,2026-05-15,Vendedor_A,PROD018,1,34.5,24.35
FAC-6567,2026-05-15,Vendedor_A,PROD002,1,18.2,21.06
FAC-6568,2026-05-15,Vendedor_A,PROD020,4,68.6,55.14
FAC-6569,2026-05-15,Vendedor_A,PROD023,14,92.7,67.85
FAC-6570,2026-05-15,Vendedor_A,PROD002,4,18.2,21.06
FAC-6571,2026-05-15,Vendedor_A,PROD004,5,18.66,13.33
FAC-6572,2026-05-15,Vendedor_B,PROD003,3,18.78,14.08
FAC-6573,2026-05-15,Vendedor_A,PROD018,4,33.48,24.35
FAC-6574,2026-05-15,Vendedor_B,PROD020,9,68.6,55.14
FAC-6575,2026-05-15,Vendedor_C,PROD019,2,36.33,26.79
FAC-6576,2026-05-15,Vendedor_A,PROD009,1,9.79,7.44
FAC-6577,2026-05-15,Vendedor_C,PROD009,1,10.25,7.44
FAC-6578,2026-05-15,Vendedor_B,PROD016,8,6.72,8.56
FAC-6579,2026-05-15,Vendedor_A,PROD015,21,6.97,4.82
FAC-6580,2026-05-15,Vendedor_B,PROD017,5,40.91,29.86
FAC-6581,2026-05-15,Vendedor_A,PROD021,19,67.04,47.24
FAC-6582,2026-05-15,Vendedor_B,PROD005,4,39.25,29.16
FAC-6583,2026-05-15,Vendedor_B,PROD021,5,68.48,47.24
FAC-6584,2026-05-15,Vendedor_B,PROD023,6,90.27,67.85
FAC-6585,2026-05-15,Vendedor_B,PROD018,4,33.11,24.35
FAC-6586,2026-05-15,Vendedor_A,PROD008,5,12.42,9.11
FAC-6587,2026-05-15,Vendedor_C,PROD004,1,18.82,13.33
FAC-6588,2026-05-15,Vendedor_B,PROD017,5,41.27,29.86
FAC-6589,2026-05-15,Vendedor_B,PROD025,18,119.43,87.71
FAC-6590,2026-05-15,Vendedor_C,PROD015,21,6.92,4.82
FAC-6591,2026-05-15,Vendedor_A,PROD011,4,17.38,11.99
FAC-6592,2026-05-15,Vendedor_A,PROD013,16,6.45,4.77
FAC-6593,2026-05-15,Vendedor_C,PROD022,13,69.61,50.84
FAC-6594,2026-05-15,Vendedor_C,PROD011,1,16.77,11.99
FAC-6595,2026-05-15,Vendedor_A,PROD024,11,70.0,53.82
FAC-6596,2026-05-15,Vendedor_A,PROD022,22,67.2,50.84
FAC-6597,2026-05-15,Vendedor_A,PROD020,23,68.6,55.14
FAC-6598,2026-05-15,Vendedor_C,PROD012,15,7.98,5.61
FAC-6599,2026-05-15,Vendedor_C,PROD018,2,34.5,24.35
FAC-6600,2026-05-16,Vendedor_A,PROD012,22,7.89,5.61
FAC-6601,2026-05-16,Vendedor_B,PROD007,5,25.9,33.52
FAC-6602,2026-05-16,Vendedor_A,PROD015,11,6.4,4.82
FAC-6603,2026-05-16,Vendedor_A,PROD003,1,18.49,14.08
FAC-6604,2026-05-16,Vendedor_B,PROD001,2,19.6,15.83
FAC-6605,2026-05-16,Vendedor_C,PROD025,17,78.94,87.71
FAC-6606,2026-05-16,Vendedor_A,PROD019,1,35.3,26.79
FAC-6607,2026-05-16,Vendedor_C,PROD016,14,6.72,8.56
FAC-6608,2026-05-16,Vendedor_B,PROD004,3,18.84,13.33
FAC-6609,2026-05-16,Vendedor_B,PROD017,5,42.7,29.86
FAC-6610,2026-05-16,Vendedor_B,PROD015,10,6.38,4.82
FAC-6611,2026-05-16,Vendedor_A,PROD003,1,19.27,14.08
FAC-6612,2026-05-16,Vendedor_B,PROD018,4,32.82,24.35
FAC-6613,2026-05-16,Vendedor_A,PROD021,21,61.77,47.24
FAC-6614,2026-05-16,Vendedor_B,PROD008,5,12.76,9.11
FAC-6615,2026-05-16,Vendedor_A,PROD003,3,18.8,14.08
FAC-6616,2026-05-16,Vendedor_A,PROD012,19,7.37,5.61
FAC-6617,2026-05-16,Vendedor_A,PROD003,2,18.89,14.08
FAC-6618,2026-05-16,Vendedor_B,PROD023,18,94.15,67.85
FAC-6619,2026-05-16,Vendedor_A,PROD015,8,6.63,4.82
FAC-6620,2026-05-16,Vendedor_B,PROD023,20,97.68,67.85
FAC-6621,2026-05-16,Vendedor_B,PROD011,2,15.96,11.99
FAC-6622,2026-05-16,Vendedor_A,PROD021,11,66.61,47.24
FAC-6623,2026-05-16,Vendedor_B,PROD022,17,67.77,50.84
FAC-6624,2026-05-16,Vendedor_A,PROD007,4,25.9,33.52
FAC-6625,2026-05-16,Vendedor_B,PROD003,2,20.07,14.08
FAC-6626,2026-05-16,Vendedor_A,PROD023,15,96.84,67.85
FAC-6627,2026-05-16,Vendedor_B,PROD019,2,37.04,26.79
FAC-6628,2026-05-16,Vendedor_B,PROD014,11,7.37,5.27
FAC-6629,2026-05-16,Vendedor_A,PROD009,2,9.75,7.44
FAC-6630,2026-05-16,Vendedor_A,PROD004,3,19.15,13.33
FAC-6631,2026-05-16,Vendedor_B,PROD018,5,32.17,24.35
FAC-6632,2026-05-16,Vendedor_B,PROD003,3,19.94,14.08
FAC-6633,2026-05-16,Vendedor_B,PROD004,3,18.85,13.33
FAC-6634,2026-05-16,Vendedor_A,PROD020,12,68.6,55.14
FAC-6635,2026-05-16,Vendedor_B,PROD001,2,19.6,15.83
FAC-6636,2026-05-16,Vendedor_B,PROD017,5,39.55,29.86
FAC-6637,2026-05-16,Vendedor_A,PROD025,18,127.06,87.71
FAC-6638,2026-05-16,Vendedor_B,PROD006,3,28.68,21.76
FAC-6639,2026-05-16,Vendedor_B,PROD007,5,25.9,33.52
FAC-6640,2026-05-16,Vendedor_B,PROD001,3,19.6,15.83
FAC-6641,2026-05-16,Vendedor_A,PROD023,22,89.14,67.85
FAC-6642,2026-05-17,Vendedor_A,PROD004,3,17.61,13.33
FAC-6643,2026-05-17,Vendedor_B,PROD003,1,19.75,14.08
FAC-6644,2026-05-17,Vendedor_B,PROD013,3,6.2,4.77
FAC-6645,2026-05-17,Vendedor_C,PROD017,4,40.43,29.86
FAC-6646,2026-05-17,Vendedor_A,PROD021,12,65.21,47.24
FAC-6647,2026-05-17,Vendedor_A,PROD007,5,25.9,33.52
FAC-6648,2026-05-17,Vendedor_C,PROD009,3,9.75,7.44
FAC-6649,2026-05-17,Vendedor_C,PROD002,5,18.2,21.06
FAC-6650,2026-05-17,Vendedor_B,PROD017,5,42.01,29.86
FAC-6651,2026-05-17,Vendedor_C,PROD014,9,7.05,5.27
FAC-6652,2026-05-17,Vendedor_C,PROD008,3,13.18,9.11
FAC-6653,2026-05-17,Vendedor_A,PROD002,5,18.2,21.06
FAC-6654,2026-05-17,Vendedor_A,PROD009,1,9.78,7.44
FAC-6655,2026-05-17,Vendedor_C,PROD007,3,25.9,33.52
FAC-6656,2026-05-17,Vendedor_B,PROD018,4,33.28,24.35
FAC-6657,2026-05-17,Vendedor_C,PROD022,10,68.21,50.84
FAC-6658,2026-05-17,Vendedor_B,PROD002,4,18.2,21.06
FAC-6659,2026-05-17,Vendedor_B,PROD020,22,68.6,55.14
FAC-6660,2026-05-17,Vendedor_A,PROD025,6,125.86,87.71
FAC-6661,2026-05-17,Vendedor_B,PROD010,4,8.77,6.62
FAC-6662,2026-05-17,Vendedor_C,PROD001,4,14.25,15.83
FAC-6663,2026-05-17,Vendedor_B,PROD015,16,6.89,4.82
FAC-6664,2026-05-17,Vendedor_B,PROD019,5,38.47,26.79
FAC-6665,2026-05-17,Vendedor_A,PROD016,19,6.72,8.56
FAC-6666,2026-05-17,Vendedor_C,PROD022,7,68.13,50.84
FAC-6667,2026-05-17,Vendedor_A,PROD021,2,61.71,47.24
FAC-6668,2026-05-17,Vendedor_B,PROD007,5,25.9,33.52
FAC-6669,2026-05-17,Vendedor_B,PROD016,15,6.72,8.56
FAC-6670,2026-05-17,Vendedor_A,PROD013,22,6.79,4.77
FAC-6671,2026-05-17,Vendedor_C,PROD020,8,68.6,55.14
FAC-6672,2026-05-17,Vendedor_A,PROD021,11,62.78,47.24
FAC-6673,2026-05-17,Vendedor_A,PROD014,2,7.37,5.27
FAC-6674,2026-05-17,Vendedor_A,PROD012,3,8.13,5.61
FAC-6675,2026-05-17,Vendedor_B,PROD012,22,7.95,5.61
FAC-6676,2026-05-17,Vendedor_A,PROD010,2,9.07,6.62
FAC-6677,2026-05-17,Vendedor_A,PROD018,2,32.35,24.35
FAC-6678,2026-05-17,Vendedor_A,PROD008,2,12.72,9.11
FAC-6679,2026-05-17,Vendedor_C,PROD015,5,6.4,4.82
FAC-6680,2026-05-18,Vendedor_A,PROD011,5,16.05,11.99
FAC-6681,2026-05-18,Vendedor_A,PROD002,5,18.2,21.06
FAC-6682,2026-05-18,Vendedor_C,PROD007,3,25.9,33.52
FAC-6683,2026-05-18,Vendedor_A,PROD022,23,66.74,50.84
FAC-6684,2026-05-18,Vendedor_C,PROD009,1,9.79,7.44
FAC-6685,2026-05-18,Vendedor_C,PROD020,15,68.6,55.14
FAC-6686,2026-05-18,Vendedor_B,PROD023,18,94.5,67.85
FAC-6687,2026-05-18,Vendedor_B,PROD015,15,6.31,4.82
FAC-6688,2026-05-18,Vendedor_A,PROD003,1,19.83,14.08
FAC-6689,2026-05-18,Vendedor_B,PROD001,2,19.6,15.83
FAC-6690,2026-05-18,Vendedor_B,PROD015,15,6.44,4.82
FAC-6691,2026-05-18,Vendedor_A,PROD013,18,6.34,4.77
FAC-6692,2026-05-18,Vendedor_B,PROD018,5,34.44,24.35
FAC-6693,2026-05-18,Vendedor_A,PROD021,12,61.63,47.24
FAC-6694,2026-05-18,Vendedor_A,PROD007,4,25.9,33.52
FAC-6695,2026-05-18,Vendedor_B,PROD001,5,19.6,15.83
FAC-6696,2026-05-18,Vendedor_A,PROD019,4,38.75,26.79
FAC-6697,2026-05-18,Vendedor_B,PROD013,3,6.4,4.77
FAC-6698,2026-05-18,Vendedor_A,PROD022,19,71.66,50.84
FAC-6699,2026-05-18,Vendedor_A,PROD004,3,18.91,13.33
FAC-6700,2026-05-18,Vendedor_A,PROD008,1,11.87,9.11
FAC-6701,2026-05-18,Vendedor_C,PROD006,1,28.58,21.76
FAC-6702,2026-05-18,Vendedor_B,PROD003,2,19.59,14.08
FAC-6703,2026-05-18,Vendedor_A,PROD011,5,15.6,11.99
FAC-6704,2026-05-18,Vendedor_B,PROD018,2,32.42,24.35
FAC-6705,2026-05-18,Vendedor_C,PROD005,2,41.12,29.16
FAC-6706,2026-05-18,Vendedor_A,PROD022,10,68.43,50.84
FAC-6707,2026-05-18,Vendedor_A,PROD010,4,9.14,6.62
FAC-6708,2026-05-18,Vendedor_B,PROD002,4,18.2,21.06
FAC-6709,2026-05-18,Vendedor_C,PROD019,5,36.8,26.79
FAC-6710,2026-05-18,Vendedor_A,PROD001,3,19.6,15.83
FAC-6711,2026-05-18,Vendedor_B,PROD025,11,124.82,87.71
FAC-6712,2026-05-18,Vendedor_A,PROD006,1,29.1,21.76
FAC-6713,2026-05-18,Vendedor_B,PROD022,20,71.71,50.84
FAC-6714,2026-05-18,Vendedor_C,PROD019,3,36.25,26.79
FAC-6715,2026-05-18,Vendedor_A,PROD019,3,36.66,26.79
FAC-6716,2026-05-18,Vendedor_A,PROD009,3,9.72,7.44
FAC-6717,2026-05-18,Vendedor_A,PROD010,3,9.36,6.62
FAC-6718,2026-05-18,Vendedor_A,PROD009,5,10.29,7.44
FAC-6719,2026-05-18,Vendedor_A,PROD016,19,6.72,8.56
FAC-6720,2026-05-18,Vendedor_C,PROD011,2,16.97,11.99
FAC-6721,2026-05-19,Vendedor_C,PROD020,4,68.6,55.14
FAC-6722,2026-05-19,Vendedor_A,PROD014,18,6.94,5.27
FAC-6723,2026-05-19,Vendedor_C,PROD006,4,29.71,21.76
FAC-6724,2026-05-19,Vendedor_B,PROD007,2,25.9,33.52
FAC-6725,2026-05-19,Vendedor_A,PROD010,5,9.06,6.62
FAC-6726,2026-05-19,Vendedor_A,PROD022,8,70.05,50.84
FAC-6727,2026-05-19,Vendedor_C,PROD024,6,70.37,53.82
FAC-6728,2026-05-19,Vendedor_B,PROD024,9,71.1,53.82
FAC-6729,2026-05-19,Vendedor_A,PROD006,3,29.03,21.76
FAC-6730,2026-05-19,Vendedor_B,PROD020,21,68.6,55.14
FAC-6731,2026-05-19,Vendedor_B,PROD001,4,19.6,15.83
FAC-6732,2026-05-19,Vendedor_A,PROD015,23,6.74,4.82
FAC-6733,2026-05-19,Vendedor_A,PROD008,2,13.09,9.11
FAC-6734,2026-05-19,Vendedor_A,PROD011,3,17.07,11.99
FAC-6735,2026-05-19,Vendedor_B,PROD005,5,40.8,29.16
FAC-6736,2026-05-19,Vendedor_A,PROD015,18,6.37,4.82
FAC-6737,2026-05-19,Vendedor_C,PROD008,2,11.86,9.11
FAC-6738,2026-05-19,Vendedor_C,PROD016,7,6.72,8.56
FAC-6739,2026-05-19,Vendedor_C,PROD012,15,7.84,5.61
FAC-6740,2026-05-19,Vendedor_B,PROD024,14,74.43,53.82
FAC-6741,2026-05-19,Vendedor_A,PROD017,4,42.66,29.86
FAC-6742,2026-05-19,Vendedor_A,PROD013,6,6.43,4.77
FAC-6743,2026-05-19,Vendedor_A,PROD017,5,40.51,29.86
FAC-6744,2026-05-19,Vendedor_A,PROD002,2,18.2,21.06
FAC-6745,2026-05-19,Vendedor_A,PROD024,17,73.84,53.82
FAC-6746,2026-05-19,Vendedor_A,PROD021,11,67.91,47.24
FAC-6747,2026-05-19,Vendedor_B,PROD019,3,35.65,26.79
FAC-6748,2026-05-19,Vendedor_C,PROD025,5,78.94,87.71
FAC-6749,2026-05-19,Vendedor_A,PROD006,4,30.4,21.76
FAC-6750,2026-05-19,Vendedor_A,PROD004,1,18.81,13.33
FAC-6751,2026-05-19,Vendedor_A,PROD024,20,75.68,53.82
FAC-6752,2026-05-19,Vendedor_B,PROD020,17,68.6,55.14
FAC-6753,2026-05-19,Vendedor_C,PROD005,5,42.2,29.16
FAC-6754,2026-05-19,Vendedor_A,PROD014,6,7.6,5.27
FAC-6755,2026-05-19,Vendedor_A,PROD018,1,35.24,24.35
FAC-6756,2026-05-19,Vendedor_B,PROD007,3,25.9,33.52
FAC-6757,2026-05-19,Vendedor_A,PROD010,5,8.83,6.62
FAC-6758,2026-05-20,Vendedor_B,PROD006,1,31.45,21.76
FAC-6759,2026-05-20,Vendedor_A,PROD002,4,18.2,21.06
FAC-6760,2026-05-20,Vendedor_B,PROD003,3,19.07,14.08
FAC-6761,2026-05-20,Vendedor_A,PROD016,11,6.72,8.56
FAC-6762,2026-05-20,Vendedor_C,PROD007,4,25.9,33.52
FAC-6763,2026-05-20,Vendedor_C,PROD017,3,39.26,29.86
FAC-6764,2026-05-20,Vendedor_C,PROD019,2,35.69,26.79
FAC-6765,2026-05-20,Vendedor_B,PROD005,4,40.22,29.16
FAC-6766,2026-05-20,Vendedor_A,PROD023,18,89.93,67.85
FAC-6767,2026-05-20,Vendedor_A,PROD018,5,32.39,24.35
FAC-6768,2026-05-20,Vendedor_A,PROD020,9,68.6,55.14
FAC-6769,2026-05-20,Vendedor_A,PROD012,13,8.1,5.61
FAC-6770,2026-05-20,Vendedor_B,PROD020,13,68.6,55.14
FAC-6771,2026-05-20,Vendedor_C,PROD016,21,6.72,8.56
FAC-6772,2026-05-20,Vendedor_C,PROD011,5,16.21,11.99
FAC-6773,2026-05-20,Vendedor_A,PROD014,8,7.03,5.27
FAC-6774,2026-05-20,Vendedor_C,PROD013,3,6.49,4.77
FAC-6775,2026-05-20,Vendedor_A,PROD021,7,64.7,47.24
FAC-6776,2026-05-20,Vendedor_A,PROD024,15,76.77,53.82
FAC-6777,2026-05-20,Vendedor_C,PROD014,19,7.05,5.27
FAC-6778,2026-05-20,Vendedor_A,PROD005,3,41.83,29.16
FAC-6779,2026-05-20,Vendedor_A,PROD014,9,7.09,5.27
FAC-6780,2026-05-20,Vendedor_A,PROD018,3,33.94,24.35
FAC-6781,2026-05-20,Vendedor_A,PROD012,14,7.53,5.61
FAC-6782,2026-05-20,Vendedor_C,PROD006,3,30.09,21.76
FAC-6783,2026-05-20,Vendedor_A,PROD001,4,19.6,15.83
FAC-6784,2026-05-20,Vendedor_A,PROD018,5,35.24,24.35
FAC-6785,2026-05-20,Vendedor_B,PROD011,2,16.68,11.99
FAC-6786,2026-05-20,Vendedor_B,PROD015,19,6.65,4.82
FAC-6787,2026-05-20,Vendedor_B,PROD016,12,6.72,8.56
FAC-6788,2026-05-20,Vendedor_B,PROD013,23,6.37,4.77
FAC-6789,2026-05-20,Vendedor_A,PROD011,3,16.58,11.99
FAC-6790,2026-05-20,Vendedor_A,PROD025,10,114.31,87.71
FAC-6791,2026-05-20,Vendedor_B,PROD017,2,42.37,29.86
FAC-6792,2026-05-20,Vendedor_A,PROD023,17,90.61,67.85
FAC-6793,2026-05-20,Vendedor_A,PROD005,3,40.19,29.16
FAC-6794,2026-05-20,Vendedor_C,PROD011,2,16.08,11.99
FAC-6795,2026-05-20,Vendedor_C,PROD020,23,68.6,55.14
FAC-6796,2026-05-20,Vendedor_A,PROD002,5,18.2,21.06
FAC-6797,2026-05-20,Vendedor_B,PROD006,3,29.76,21.76
FAC-6798,2026-05-20,Vendedor_A,PROD014,23,7.28,5.27
FAC-6799,2026-05-20,Vendedor_A,PROD005,3,42.19,29.16
FAC-6800,2026-05-21,Vendedor_A,PROD002,4,18.2,21.06
FAC-6801,2026-05-21,Vendedor_C,PROD023,7,88.9,67.85
FAC-6802,2026-05-21,Vendedor_A,PROD023,13,96.09,67.85
FAC-6803,2026-05-21,Vendedor_A,PROD007,4,25.9,33.52
FAC-6804,2026-05-21,Vendedor_A,PROD015,9,6.79,4.82
FAC-6805,2026-05-21,Vendedor_B,PROD006,5,30.94,21.76
FAC-6806,2026-05-21,Vendedor_C,PROD009,1,10.04,7.44
FAC-6807,2026-05-21,Vendedor_A,PROD018,5,33.14,24.35
FAC-6808,2026-05-21,Vendedor_B,PROD010,4,9.45,6.62
FAC-6809,2026-05-21,Vendedor_A,PROD005,4,39.71,29.16
FAC-6810,2026-05-21,Vendedor_B,PROD002,2,18.2,21.06
FAC-6811,2026-05-21,Vendedor_A,PROD017,5,39.65,29.86
FAC-6812,2026-05-21,Vendedor_B,PROD023,13,93.11,67.85
FAC-6813,2026-05-21,Vendedor_C,PROD005,3,41.91,29.16
FAC-6814,2026-05-21,Vendedor_B,PROD017,1,38.9,29.86
FAC-6815,2026-05-21,Vendedor_C,PROD014,13,7.64,5.27
FAC-6816,2026-05-21,Vendedor_B,PROD021,10,68.17,47.24
FAC-6817,2026-05-21,Vendedor_A,PROD024,11,73.25,53.82
FAC-6818,2026-05-21,Vendedor_C,PROD006,5,29.7,21.76
FAC-6819,2026-05-21,Vendedor_B,PROD023,10,88.64,67.85
FAC-6820,2026-05-21,Vendedor_B,PROD020,16,68.6,55.14
FAC-6821,2026-05-21,Vendedor_C,PROD024,21,71.14,53.82
FAC-6822,2026-05-21,Vendedor_B,PROD017,4,38.96,29.86
FAC-6823,2026-05-21,Vendedor_A,PROD005,4,41.27,29.16
FAC-6824,2026-05-21,Vendedor_A,PROD022,15,66.43,50.84
FAC-6825,2026-05-21,Vendedor_A,PROD016,6,6.72,8.56
FAC-6826,2026-05-21,Vendedor_A,PROD021,12,64.36,47.24
FAC-6827,2026-05-21,Vendedor_B,PROD004,4,19.26,13.33
FAC-6828,2026-05-21,Vendedor_B,PROD001,4,19.6,15.83
FAC-6829,2026-05-21,Vendedor_C,PROD012,23,7.49,5.61
FAC-6830,2026-05-21,Vendedor_C,PROD015,3,6.8,4.82
FAC-6831,2026-05-21,Vendedor_C,PROD015,22,6.87,4.82
FAC-6832,2026-05-21,Vendedor_B,PROD013,11,6.56,4.77
FAC-6833,2026-05-21,Vendedor_B,PROD025,9,125.07,87.71
FAC-6834,2026-05-21,Vendedor_C,PROD001,1,19.6,15.83
FAC-6835,2026-05-21,Vendedor_A,PROD022,19,70.3,50.84
FAC-6836,2026-05-21,Vendedor_B,PROD013,22,6.84,4.77
FAC-6837,2026-05-21,Vendedor_A,PROD014,15,7.28,5.27
FAC-6838,2026-05-21,Vendedor_C,PROD024,11,70.18,53.82
FAC-6839,2026-05-21,Vendedor_C,PROD011,2,15.69,11.99
FAC-6840,2026-05-21,Vendedor_A,PROD014,3,7.16,5.27
FAC-6841,2026-05-21,Vendedor_C,PROD007,2,25.9,33.52
FAC-6842,2026-05-21,Vendedor_A,PROD021,14,65.28,47.24
FAC-6843,2026-05-21,Vendedor_C,PROD017,4,39.21,29.86
FAC-6844,2026-05-21,Vendedor_B,PROD007,5,25.9,33.52
FAC-6845,2026-05-21,Vendedor_B,PROD017,1,41.68,29.86
FAC-6846,2026-05-21,Vendedor_C,PROD003,5,19.67,14.08
FAC-6847,2026-05-22,Vendedor_B,PROD024,3,71.58,53.82
FAC-6848,2026-05-22,Vendedor_A,PROD010,4,9.6,6.62
FAC-6849,2026-05-22,Vendedor_A,PROD015,2,6.32,4.82
FAC-6850,2026-05-22,Vendedor_B,PROD018,4,34.74,24.35
FAC-6851,2026-05-22,Vendedor_A,PROD005,5,39.32,29.16
FAC-6852,2026-05-22,Vendedor_A,PROD009,4,10.45,7.44
FAC-6853,2026-05-22,Vendedor_A,PROD001,4,19.6,15.83
FAC-6854,2026-05-22,Vendedor_A,PROD013,4,6.78,4.77
FAC-6855,2026-05-22,Vendedor_A,PROD004,4,18.26,13.33
FAC-6856,2026-05-22,Vendedor_B,PROD018,1,34.49,24.35
FAC-6857,2026-05-22,Vendedor_B,PROD013,15,6.73,4.77
FAC-6858,2026-05-22,Vendedor_B,PROD015,2,6.92,4.82
FAC-6859,2026-05-22,Vendedor_B,PROD012,19,8.09,5.61
FAC-6860,2026-05-22,Vendedor_C,PROD017,1,40.83,29.86
FAC-6861,2026-05-22,Vendedor_B,PROD008,1,12.02,9.11
FAC-6862,2026-05-22,Vendedor_A,PROD012,3,7.32,5.61
FAC-6863,2026-05-22,Vendedor_B,PROD012,14,7.61,5.61
FAC-6864,2026-05-22,Vendedor_B,PROD021,18,66.46,47.24
FAC-6865,2026-05-22,Vendedor_B,PROD008,4,12.24,9.11
FAC-6866,2026-05-22,Vendedor_A,PROD014,5,7.25,5.27
FAC-6867,2026-05-22,Vendedor_C,PROD002,5,18.2,21.06
FAC-6868,2026-05-22,Vendedor_B,PROD009,4,9.88,7.44
FAC-6869,2026-05-22,Vendedor_A,PROD018,4,32.13,24.35
